action_id,split,n_clips,has_replay,severity_raw,Severity,Offence,Action class,Bodypart,Contact,handball,handball_offence,trytoplay,touchball,upper_body_part,is_dive
41,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
42,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
43,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
44,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
45,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
46,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
47,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
48,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
49,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
50,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
51,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
52,valid,0,False,2.0,No card/Yellow card,Offence,Dont know,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
53,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
54,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
55,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
56,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
57,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
58,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
59,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
60,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
61,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
62,valid,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
63,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
64,valid,0,False,1.0,No card,Between,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
65,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
66,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
67,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
68,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
69,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
70,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
71,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
72,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
73,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
74,valid,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
75,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
76,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
77,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
78,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
79,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
80,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
81,valid,0,False,4.0,Yellow card/Red card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
82,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
83,valid,0,False,,Unknown,No offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
84,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
85,valid,0,False,1.0,No card,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
86,valid,0,False,1.0,No card,Between,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
87,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
88,valid,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
89,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
90,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
91,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
92,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
93,valid,0,False,5.0,Red card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
94,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
95,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
96,valid,0,False,1.0,No card,Between,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
97,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
98,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
99,valid,0,False,1.0,No card,Offence,Dont know,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
100,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
101,valid,0,False,1.0,No card,No offence,High leg,,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
102,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
103,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
104,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
105,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
106,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
107,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
108,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
109,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
110,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
111,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
112,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
113,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
114,valid,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
115,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
116,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
117,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
118,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
119,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
120,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
121,valid,0,False,1.0,No card,Offence,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
122,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
123,valid,0,False,4.0,Yellow card/Red card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
124,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
125,valid,0,False,,Unknown,Between,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
126,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
127,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
128,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
129,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
130,valid,0,False,4.0,Yellow card/Red card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
131,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
132,valid,0,False,,Unknown,No offence,Standing tackling,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
133,valid,0,False,1.0,No card,Offence,High leg,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
134,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
135,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
136,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
137,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
138,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
139,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
140,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
141,valid,0,False,2.0,No card/Yellow card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
142,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
143,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
144,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
145,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
146,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
147,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
148,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
149,valid,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
150,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
151,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
152,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
153,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
154,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
155,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
156,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
157,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
158,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
159,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
160,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
161,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
162,valid,0,False,4.0,Yellow card/Red card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
163,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
164,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
165,valid,0,False,1.0,No card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
166,valid,0,False,1.0,No card,Offence,Standing tackling,,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
167,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
168,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
169,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
170,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
171,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
172,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
173,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
174,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
175,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
176,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
177,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
178,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
179,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
180,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
181,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
182,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
183,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
184,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
185,valid,0,False,1.0,No card,Offence,High leg,Upper body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
186,valid,0,False,1.0,No card,Between,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
187,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
188,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
189,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
190,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
191,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
192,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
193,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
194,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
195,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
196,valid,0,False,2.0,No card/Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
197,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
198,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
199,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
200,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
201,valid,0,False,,Unknown,No offence,,,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
202,valid,0,False,2.0,No card/Yellow card,Between,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
203,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
204,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
205,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
206,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
207,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
208,valid,0,False,1.0,No card,Offence,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
209,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
210,valid,0,False,1.0,No card,Offence,Dont know,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
211,valid,0,False,1.0,No card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
212,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
213,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
214,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
215,valid,0,False,2.0,No card/Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
216,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
217,valid,0,False,2.0,No card/Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
218,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
219,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
220,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
221,valid,0,False,,Unknown,Offence,Dive,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,True
222,valid,0,False,4.0,Yellow card/Red card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
223,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
224,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
225,valid,0,False,5.0,Red card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
226,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
227,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
228,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
229,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
230,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
231,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
232,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
233,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
234,valid,0,False,2.0,No card/Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
235,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
236,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
237,valid,0,False,,Unknown,Between,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
238,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
239,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
240,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
241,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
242,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
243,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
244,valid,0,False,1.0,No card,Offence,Tackling,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
245,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
246,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
247,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
248,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
249,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
250,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
251,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
252,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
253,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
254,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
255,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
256,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
257,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
258,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
259,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
260,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
261,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
